uid,anime_uid,Mean_score
94915,11757,10
94917,16211,6
94921,10793,7
94923,14967,8
94925,12191,4
94935,5277,9
94937,777,10
94939,6033,6
94957,2759,8
94959,3785,10
94971,1689,9
94975,2403,9
94977,249,10
94979,4224,9
94981,9656,7
94991,656,7
94995,5191,7
94999,5576,7
95005,4181,10
95009,13759,9
95011,11077,7
95013,2026,6
95015,7724,10
95021,4725,9
95023,2156,4
95025,2106,4
95027,521,1
95035,5053,3
95039,2130,8
95045,9941,8
95053,1604,10
95061,3785,7
95063,11887,9
95065,11879,9
95067,13667,10
95071,13599,8
95073,14741,10
95077,3785,6
95083,15085,7
95085,30,10
95087,6120,2
95089,11021,10
95091,10620,9
95093,10721,9
95103,3785,8
95107,3785,7
95109,6682,6
95111,27,9
95119,11757,10
95125,9756,9
95131,1210,10
95135,329,6
95137,3785,10
95139,101,10
95141,5682,9
95143,13667,7
95149,14513,7
95163,13655,5
95165,269,8
95171,4066,9
95175,11757,8
95177,522,9
95179,12355,7
95185,13759,10
95187,12437,7
95199,223,9
95201,853,9
95215,3785,5
95229,998,8
95231,15613,8
95245,10620,10
95247,1210,8
95251,6045,8
95253,13601,6
95257,10620,4
95259,9289,8
95269,1604,5
95279,3572,8
95281,4181,10
95283,3785,6
95287,1536,8
95289,7705,5
95291,157,8
95295,6895,8
95297,6974,10
95313,3656,5
95315,12355,9
95317,3785,9
95319,12355,10
95325,4399,7
95327,6041,6
95329,8619,5
95335,11123,9
95339,10793,8
95347,10793,7
95349,14741,10
95351,6875,5
95353,15847,4
95357,14345,8
95363,239,10
95369,7724,10
95371,2001,6
95373,393,10
95375,11433,9
95377,182,10
95387,10938,7
95395,3785,6
95399,13601,10
95409,15085,3
95411,14921,2
95415,13759,6
95421,13655,7
95427,14833,5
95429,6347,7
95433,898,7
95435,297,7
95439,15177,3
95441,1699,7
95445,9331,9
95447,9253,7
95453,12961,7
95455,13759,7
95457,6985,4
95459,8861,6
95463,2476,9
95465,1959,9
95469,13261,3
95471,11757,10
95473,6746,9
95477,12859,10
95479,10507,6
95481,10163,7
95483,13759,10
95493,2167,10
95497,5984,6
95499,13331,9
95505,3785,7
95507,5680,6
95509,11433,9
95511,2025,7
95513,4182,7
95515,6573,5
95517,7338,7
95519,1293,10
95521,2924,7
95523,68,7
95525,914,2
95527,12859,8
95533,20,6
95535,4789,6
95537,8479,8
95539,1490,4
95541,966,5
95543,1572,5
95545,231,3
95547,1212,7
95549,870,7
95551,3446,6
95553,164,10
95555,3785,9
95557,10162,10
95559,7627,8
95561,3588,7
95565,18191,10
95573,17703,9
95577,6347,3
95579,1195,4
95583,6574,8
95585,13663,8
95587,11757,2
95589,120,10
95591,4654,8
95601,47,9
95611,2102,9
95615,11933,10
95621,9756,9
95635,14647,9
95637,2966,9
95639,11757,5
95649,10429,7
95653,6408,8
95659,11757,8
95661,9656,7
95663,6891,5
95667,13247,7
95671,6772,8
95675,13759,7
95677,11757,6
95681,11757,6
95687,1316,10
95689,5609,5
95691,14749,7
95699,12883,10
95701,11341,7
95703,11235,7
95705,21,10
95707,1690,7
95709,8769,8
95711,9326,8
95713,7193,10
95715,6746,10
95717,11241,9
95719,8129,8
95721,5355,9
95723,1860,8
95725,13601,10
95729,15583,7
95731,12317,6
95737,14833,5
95745,14345,8
95751,5507,9
95755,8426,7
95759,7592,9
95763,8074,10
95765,338,8
95767,9253,9
95771,251,8
95773,4898,9
95777,19,10
95783,5682,10
95785,9065,9
95789,11111,10
95793,6402,5
95795,199,10
95809,6500,8
95813,587,8
95815,1907,8
95821,6772,8
95823,5348,8
95827,14397,9
95831,752,4
95833,10165,9
95839,435,8
95843,6610,7
95847,4151,7
95849,10460,9
95853,12531,8
95855,2246,10
95857,9253,10
95859,10087,8
95861,134,9
95865,10321,8
95883,1530,8
95887,251,8
95895,4181,10
95897,9936,1
95899,11757,1
95901,6347,7
95907,12175,8
95909,1812,1
95911,2251,10
95915,8514,9
95919,2690,7
95923,10711,8
95925,9252,9
95933,96,10
95935,4999,7
95947,979,6
95955,263,8
95961,13837,9
95973,12189,6
95975,6045,8
95979,3334,4
95983,14467,9
95985,11759,9
95987,6746,7
95989,2759,7
95991,11617,10
95993,384,4
95995,13599,8
95997,1575,10
96001,3309,5
96011,3785,5
96019,12433,6
96021,9253,10
96027,13655,3
96031,8074,1
96045,6682,6
96065,8630,5
96069,553,8
96073,6201,7
96077,2926,9
96079,14349,10
96081,13601,9
96083,15379,9
96109,13601,10
96119,121,9
96121,15085,5
96123,2593,6
96125,239,10
96131,8310,10
96135,1,10
96137,2476,8
96139,12189,6
96143,1535,9
96145,10721,7
96155,2034,8
96159,13759,10
96161,14075,7
96171,185,8
96173,2001,9
96181,4535,8
96197,16201,8
96207,10793,10
96211,9922,7
96215,4186,7
96217,9756,7
96219,2185,6
96221,6688,7
96223,2251,2
96227,3701,8
96231,9922,7
96235,16,3
96239,16355,7
96241,63,6
96243,202,8
96257,487,7
96261,10793,10
96285,14349,8
96287,1546,6
96295,92,8
96297,14467,7
96299,5589,1
96301,15751,7
96303,10519,10
96313,10770,6
96315,10155,8
96319,15959,7
96325,17543,7
96327,10578,7
96329,123,10
96331,14467,9
96333,13667,7
96339,66,9
96349,481,5
96355,1946,10
96361,1292,4
96367,1686,9
96375,9041,10
96383,10568,7
96387,3407,8
96389,120,7
96401,2772,4
96403,1575,9
96405,21,10
96411,7059,7
96419,13667,10
96423,1106,7
96427,121,10
96433,10721,10
96439,1818,7
96441,185,8
96443,13667,6
96445,33,10
96449,12355,10
96451,12231,6
96453,1575,10
96455,269,8
96457,6586,8
96459,9834,8
96465,2993,10
96467,5081,8
96469,48,9
96471,269,6
96473,5682,9
96475,15315,7
96479,13601,10
96493,11757,8
96495,199,10
96497,235,10
96503,3588,9
96509,4038,8
96517,14349,9
96519,16512,3
96523,5114,9
96525,2139,5
96527,384,9
96541,14513,8
96547,10620,9
96549,14833,7
96555,8841,9
96557,1786,4
96559,13655,5
96563,2097,4
96567,3593,10
96569,8557,8
96573,14513,8
96575,4181,10
96577,13667,8
96585,14813,10
96587,8310,10
96601,16512,7
96603,918,8
96607,4186,4
96609,16644,8
96611,13759,7
96613,339,7
96615,98,9
96617,478,7
96619,8115,8
96629,2317,3
96631,6594,9
96633,13331,8
96637,678,8
96639,228,10
96641,14349,9
96645,16668,3
96647,11757,4
96649,13759,10
96655,30,9
96663,18045,9
96665,7817,8
96669,10321,7
96671,2476,4
96675,13759,8
96677,7468,6
96679,329,9
96681,7708,10
96683,2148,10
96687,1793,5
96689,11757,5
96691,16397,7
96703,1559,7
96709,2476,7
96711,5681,10
96717,2759,9
96727,16201,8
96729,5680,9
96731,3470,1
96733,1695,9
96745,8277,6
96747,3667,10
96749,10495,9
96751,838,6
96753,7054,10
96755,1762,7
96757,6974,8
96759,1025,7
96761,6573,7
96763,975,7
96765,2787,7
96767,6802,8
96771,16,8
96773,611,6
96775,7785,9
96777,9756,9
96779,4618,7
96781,8795,8
96783,8726,7
96785,343,7
96789,3087,7
96793,3001,6
96795,8557,8
96797,101,8
96799,1028,8
96801,11757,6
96803,9253,9
96805,5081,9
96807,6594,9
96817,19,9
96821,8676,8
96825,8525,8
96827,12679,7
96829,12189,7
96831,10357,8
96833,7711,7
96837,2419,7
96839,12355,10
96841,11111,8
96843,8769,8
96847,1034,10
96851,12317,7
96853,369,8
96857,12467,6
96859,10165,7
96861,10417,7
96863,10620,7
96867,9693,8
96869,12355,7
96873,12321,8
96875,2246,8
96877,7588,7
96879,11741,9
96883,2798,10
96885,80,8
96887,4106,8
96889,1442,4
96891,10721,8
96895,678,6
96905,15085,6
96919,132,10
96921,14075,7
96927,14713,8
96929,10620,8
96933,3588,7
96941,1575,9
96945,33,9
96949,12021,9
96955,934,10
96957,8293,3
96959,10793,9
96961,14467,9
96973,849,8
96979,13659,10
96981,9253,10
96987,8086,8
96991,66,9
96993,4896,2
96995,285,4
96997,32,9
96999,4181,10
97005,6694,8
97013,16982,3
97023,13759,10
97027,14199,9
97039,5081,9
97043,16524,10
97049,395,2
97063,1372,10
97065,10447,10
97067,8217,8
97073,2251,10
97075,9253,9
97077,15225,7
97079,14075,7
97093,2167,6
97099,14513,8
97111,9253,9
97113,1221,8
97115,10863,7
97117,10218,8
97127,10620,10
97129,2924,8
97137,7724,9
97141,5041,4
97143,11759,8
97149,11319,9
97153,2194,8
97155,1818,7
97159,6033,9
97163,856,8
97165,269,7
97167,15911,7
97171,11101,7
97183,3785,6
97191,1735,10
97195,1698,9
97197,15085,5
97201,6166,4
97205,889,9
97209,587,8
97213,9756,9
97217,14741,8
97219,13271,6
97223,10490,4
97227,4898,8
97229,9989,7
97231,11703,5
97245,11843,8
97251,1535,9
97259,14765,5
97261,13655,10
97265,13333,8
97267,4722,9
97271,2199,7
97273,14513,8
97275,14813,9
97277,2759,10
97293,101,6
97295,16512,6
97301,1818,6
97305,1142,10
97311,1486,10
97313,8861,8
97315,7593,7
97319,9911,8
97329,9931,8
97331,2167,6
97337,12149,7
97339,3649,8
97341,205,10
97343,3358,9
97347,9943,10
97351,5081,9
97353,14345,9
97359,9041,8
97363,15751,9
97367,2924,9
97371,11757,4
97373,14813,6
97375,3784,10
97377,1117,10
97378,12293,8
97385,8915,5
97391,10568,4
97393,10456,3
97395,941,9
97399,9331,7
97401,9919,8
97405,10465,8
97407,10110,7
97411,10490,6
97413,9941,10
97417,6880,3
97421,678,9
97425,9379,8
97437,853,10
97451,5347,9
97453,1136,7
97455,14749,8
97457,658,10
97459,13599,7
97461,8206,8
97463,4999,9
97467,6682,9
97469,3089,7
97475,2476,4
97479,4181,9
97491,15699,6
97493,11285,7
97495,11111,5
97499,11757,8
97501,5671,9
97505,1530,10
97509,1068,7
97517,18599,10
97529,387,10
97533,2383,10
97545,12711,7
97553,12711,7
97561,122,10
97563,3588,3
97569,15583,8
97583,11887,6
97591,12997,4
97593,14131,8
97597,10793,8
97599,1491,7
97601,121,10
97603,14833,9
97605,15085,7
97611,9253,8
97613,3785,8
97615,4181,10
97617,16,9
97619,2112,9
97623,3457,5
97625,13759,10
97627,15583,4
97647,7791,7
97653,7025,10
97655,13655,7
97657,9989,10
97659,13171,8
97661,8449,5
97663,4181,5
97673,11757,8
97677,164,10
97689,11757,8
97695,120,10
97701,9999,8
97715,10321,3
97723,8425,9
97729,14397,9
97733,12355,9
97747,3785,9
97749,2476,4
97755,3342,5
97757,584,9
97769,14813,8
97771,16512,5
97781,552,10
97787,13667,8
97801,12113,8
97803,2001,9
97807,15085,2
97809,226,4
97817,12431,10
97819,5114,10
97827,269,7
97831,14657,6
97839,14741,8
97843,269,10
97855,2476,7
97861,13759,9
97863,11757,7
97891,4181,10
97893,15225,8
97895,2216,4
97905,6956,7
97955,63,6
97961,4081,10
97965,10793,3
97973,133,9
97975,14921,10
97981,5262,4
97983,2167,10
97989,5300,9
97993,30,5
97997,249,10
98001,354,1
98003,16524,4
98005,4224,10
98009,10012,10
98011,3470,8
98019,6707,4
98021,8841,9
98025,15379,8
98027,1195,9
98031,8630,9
98037,1731,10
98045,15085,3
98047,6205,5
98051,13163,8
98057,1535,9
98059,4535,8
98061,3572,9
98067,14345,7
98069,1453,10
98073,1690,10
98075,16239,10
98081,4181,10
98087,5525,7
98089,10033,8
98095,1086,5
98097,9919,7
98101,8937,10
98103,2476,9
98105,16035,3
98107,15051,10
98109,123,4
98113,2129,6
98115,4224,9
98117,11313,9
98119,2476,9
98123,32,3
98125,13563,7
98127,12189,9
98129,7295,9
98131,94,9
98135,1943,9
98141,13601,8
98143,1747,10
98145,6746,7
98149,770,8
98151,9181,9
98155,7058,9
98159,513,10
98161,7724,2
98163,8057,5
98167,13601,10
98179,8425,10
98181,14345,8
98185,6219,7
98195,759,8
98201,3711,9
98203,10418,9
98205,1840,6
98207,6880,7
98209,8841,9
98211,5680,9
98221,14967,10
98223,9471,10
98227,795,9
98229,16668,8
98233,14467,10
98243,14967,8
98253,1887,8
98255,8861,9
98257,13601,7
98259,2476,2
98271,16035,8
98279,16524,9
98281,12549,6
98293,2246,10
98295,1559,9
98297,101,8
98299,9253,9
98301,13599,7
98309,13759,10
98313,8675,8
98317,11757,7
98319,4419,9
98321,7724,3
98325,5005,9
98327,5525,5
98329,11757,7
98333,7724,9
98341,11013,8
98353,486,8
98369,13759,7
98371,3785,7
98373,411,7
98375,8074,5
98377,6,9
98379,4106,6
98381,2251,9
98383,2993,5
98391,10611,5
98395,934,9
98397,12875,7
98401,16512,9
98407,5945,9
98409,11617,7
98411,170,9
98415,2759,9
98417,3784,9
98419,202,9
98423,16512,7
98425,10087,10
98427,16524,9
98429,14765,8
98433,4186,9
98435,5678,10
98439,8861,8
98445,9989,10
98449,15085,7
98453,5114,10
98465,10620,7
98469,11887,9
98473,14765,9
98477,228,8
98481,11759,6
98491,16512,6
98495,7193,8
98497,2164,9
98499,11887,8
98501,721,9
98503,1699,9
98505,33,8
98507,239,10
98509,2251,9
98513,237,8
98515,227,10
98517,2001,9
98525,2787,8
98527,5081,7
98529,12355,9
98533,2950,9
98535,11617,9
98537,10620,9
98551,5197,6
98553,155,7
98555,16524,8
98557,15043,7
98573,13667,8
98579,15911,9
98589,2331,8
98595,1594,10
98599,4752,6
98605,1313,7
98619,17505,3
98621,7593,8
98625,6707,3
98631,12549,8
98639,15085,6
98641,10213,9
98643,14479,3
98645,3841,10
98647,1459,10
98649,17505,8
98651,33,9
98655,1535,10
98659,15583,8
98663,5717,5
98671,9253,9
98675,9756,8
98683,14283,8
98685,9750,7
98687,16524,8
98691,1530,6
98693,1822,8
98705,534,6
98707,9756,10
98715,387,8
98719,53,9
98729,9000,6
98731,6205,7
98733,10546,1
98741,918,8
98743,17082,7
98745,15225,9
98773,2251,10
98783,10620,8
98785,2476,6
98789,889,9
98791,226,8
98793,9367,9
98799,11111,9
98801,2112,10
98803,2826,8
98805,64,6
98817,13585,8
98819,10162,5
98821,16417,8
98829,3759,2
98831,387,10
98835,14199,3
98843,8675,7
98845,688,7
98847,11465,10
98849,30,7
98851,9253,10
98857,16355,4
98865,10620,8
98867,14741,7
98869,15133,3
98871,8142,9
98873,9919,9
98875,10588,9
98877,790,8
98879,10721,7
98881,6746,8
98885,9041,3
98887,6586,8
98889,9776,8
98897,18599,8
98899,16397,7
98903,10165,10
98913,949,10
98915,10800,10
98921,9919,8
98925,4181,5
98929,44,10
98935,2002,3
98945,13141,7
98947,2167,10
98953,14515,9
98955,11757,9
98959,934,8
98969,16049,7
98971,9756,7
98973,8425,8
98975,11757,9
98995,11887,8
98997,863,9
99001,9253,7
99003,7311,10
99005,53,7
99007,2167,7
99009,4282,10
99011,208,9
99013,356,5
99015,11757,6
99019,4224,8
99029,11759,8
99031,2251,10
99043,356,10
99045,5039,10
99047,13601,9
99051,11757,5
99057,8074,10
99059,13601,8
99061,12367,6
99063,15959,7
99067,9253,7
99069,3572,9
99079,11887,10
99089,9936,2
99091,379,4
99095,11577,8
99099,13759,10
99105,878,8
99107,14131,9
99109,949,9
99115,13667,10
99119,14765,10
99125,5081,7
99129,4896,7
99131,721,3
99133,13601,9
99139,121,9
99145,584,8
99149,16782,8
99151,15751,10
99153,15911,7
99157,617,8
99159,13161,2
99167,79,9
99171,12549,7
99173,16397,2
99175,2476,5
99181,11757,7
99183,11757,9
99185,440,7
99193,2904,8
99195,145,9
99197,4224,7
99199,47,9
99203,1,7
99207,8795,1
99209,21,10
99211,13125,10
99217,249,9
99219,14645,5
99227,529,10
99229,2476,8
99231,6344,8
99235,239,9
99241,17409,5
99245,874,8
99247,15085,10
99253,14397,9
99257,10620,10
99259,16397,8
99263,212,8
99265,14813,9
99273,22,9
99277,209,6
99279,1352,4
99281,9253,8
99283,392,5
99285,199,5
99291,935,9
99293,11111,9
99295,10408,10
99301,1562,9
99307,120,8
99309,13601,10
99313,1535,10
99315,10521,4
99319,889,9
99323,3457,7
99325,4752,7
99327,12695,9
99329,11617,8
99331,853,10
99335,468,8
99343,11021,8
99353,3655,10
99355,11111,9
99361,13759,3
99363,10578,3
99365,12191,7
99369,10536,8
99379,6772,8
99383,12355,9
99389,12189,7
99391,1535,5
99393,2001,8
99395,4698,7
99397,9253,9
99407,1606,6
99409,1688,9
99421,4985,8
99425,536,5
99431,1535,8
99433,14921,7
99435,14749,2
99439,4654,7
99441,8726,8
99443,8425,9
99447,14397,10
99455,15583,1
99457,9989,10
99459,11757,9
99473,16782,10
99475,3586,3
99485,16782,7
99487,3656,7
99499,2216,10
99505,10460,10
99507,16524,10
99517,14813,9
99533,12461,9
99539,10719,8
99543,1604,9
99545,16524,10
99551,71,10
99553,11005,3
99561,5040,6
99567,6573,5
99577,8407,2
99585,7103,5
99591,12189,10
99593,226,4
99595,206,3
99605,6,6
99621,2993,4
99637,5507,10
99639,11757,4
99641,16524,10
99647,14967,9
99649,7311,10
99651,11739,10
99665,2923,10
99667,6,4
99681,2001,10
99687,205,9
99689,19,10
99693,15841,7
99709,15583,8
99713,1735,6
99719,12419,4
99723,1647,3
99725,14131,8
99731,7374,7
99735,14741,9
99741,14713,9
99743,1896,3
99755,14513,6
99757,523,9
99767,12979,7
99769,2476,5
99775,16524,4
99777,15133,2
99779,777,10
99787,16782,8
99789,10719,6
99791,9441,7
99793,11757,8
99795,8894,8
99799,11597,8
99801,10999,9
99805,7769,4
99807,9253,3
99809,3667,9
99811,5081,10
99813,1604,9
99815,10357,4
99821,1462,10
99823,6675,8
99825,14513,8
99827,15583,10
99829,153,10
99831,400,9
99833,6987,7
99837,269,8
99841,9919,6
99845,13601,10
99847,2159,9
99851,1607,3
99853,16782,9
99855,65,7
99857,5141,5
99863,16397,8
99869,14837,8
99877,1691,8
99879,10568,10
99881,11757,10
99883,11757,9
99889,4492,7
99895,9790,9
99897,6500,8
99903,7311,10
99911,8074,7
99913,10884,8
99923,6880,10
99925,2156,10
99935,7724,10
99937,4224,9
99939,8557,6
99941,13601,9
99943,800,7
99947,514,4
99951,1575,8
99955,10793,7
99959,9253,10
99963,16417,4
99969,4181,10
99975,9760,9
99977,8675,7
99979,1516,8
99983,9253,10
99989,263,10
99991,3302,9
99999,120,10
100003,10620,7
100005,1132,6
100007,11757,3
100009,5941,7
100015,1943,9
100017,14741,8
100019,5112,5
100023,15315,3
100025,16524,1
100029,934,10
100031,15583,4
100033,12445,9
100037,15195,8
100047,7088,4
100049,13663,9
100051,10213,10
100053,13659,10
100055,12729,8
100059,6381,8
100065,132,10
100069,10278,8
100073,9232,8
100075,12189,7
100077,33,10
100081,12957,7
100107,10408,10
100113,48,6
100115,4081,10
100117,11757,8
100121,16512,8
100125,11739,10
100127,9936,3
100133,4155,7
100135,14811,8
100139,9756,10
100149,14345,8
100153,4224,10
100155,1535,8
100157,1887,5
100159,182,9
100161,6347,6
100163,4898,7
100165,6793,7
100167,5630,8
100183,8557,6
100185,468,9
100193,5114,10
100203,1535,10
100205,5194,8
100207,2966,10
100211,13659,7
100213,10620,6
100215,10490,4
100219,10719,9
100221,14199,6
100225,5681,10
100231,9941,9
100237,2164,10
100239,9969,9
100241,10721,8
100243,14921,6
100245,1210,8
100251,7724,10
100253,16782,8
100255,14921,6
100257,15085,6
100259,8369,9
100261,10321,10
100263,16241,7
100265,45,5
100269,7724,10
100271,3588,10
100273,154,8
100277,20,10
100279,9919,10
100281,3731,10
100285,16910,7
100287,14921,6
100291,457,7
100295,2966,6
100303,4334,7
100309,14813,10
100311,1784,6
100315,6746,9
100317,1210,10
100319,777,5
100321,1571,10
100323,335,8
100329,8525,8
100343,2236,10
100345,12883,6
100347,11933,7
100349,16906,8
100353,269,10
100355,3457,9
100359,14921,6
100361,6880,10
100363,7674,10
100365,14467,10
100367,10490,9
100371,2404,8
100373,8074,10
100375,47,10
100377,1889,10
100379,6347,10
100381,1735,10
100383,1686,10
100385,2889,10
100387,4835,10
100389,8247,10
100391,15085,9
100393,226,9
100397,11111,10
100401,21,10
100403,6030,9
100405,7592,9
100407,3225,5
100409,9756,9
100413,2753,8
100415,12471,8
100421,12189,8
100423,1657,1
100429,8525,10
100439,10080,9
100445,4382,8
100447,57,7
100449,11757,4
100451,2251,10
100453,3646,7
100457,16317,7
100469,11617,8
100475,934,7
100477,1889,7
100479,9544,6
100483,8074,10
100487,8475,10
100489,14741,9
100499,14921,10
100503,9760,7
100509,1222,4
100513,593,5
100527,153,7
100543,16397,5
100547,16524,9
100551,17731,8
100553,14397,8
100561,2926,10
100563,2066,6
100565,6682,5
100575,14921,6
100577,8861,8
100581,889,1
100583,11759,9
100589,16668,8
100593,16201,9
100595,101,7
100601,11751,7
100605,12355,10
100607,4224,9
100611,12729,9
100615,11021,8
100617,1089,10
100619,6045,9
100621,11843,10
100625,12191,3
100629,2251,9
100637,15085,9
100641,11319,10
100643,7110,2
100645,2034,10
100649,3014,9
100653,2218,3
100665,16524,10
100673,17082,7
100681,1818,7
100683,16201,9
100693,10163,8
100695,16,10
100697,7338,10
100703,12531,7
100705,15699,7
100709,3095,5
100711,28,8
100713,601,10
100715,1220,4
100717,1735,8
100719,10620,9
100721,1535,10
100723,8861,9
100725,29,9
100727,8425,9
100733,15051,8
100737,918,10
100739,2754,6
100745,30,9
100747,15085,5
100753,3005,7
100755,16005,7
100757,245,8
100761,13601,8
100763,16782,6
100769,8425,9
100775,16211,8
100781,906,7
100785,859,9
100793,5081,10
100797,413,1
100799,10790,3
100801,45,9
100809,2904,10
100811,10620,8
100817,11757,4
100819,3457,8
100827,10408,9
100829,7054,9
100831,12189,8
100835,413,1
100839,15315,8
100841,6773,8
100843,4901,9
100845,1195,7
100849,7593,7
100859,14131,8
100861,11111,9
100863,8630,5
100865,202,10
100867,16668,3
100869,243,10
100873,11771,8
100877,2970,7
100881,1195,9
100887,6347,7
100893,9989,9
100897,235,9
100899,14967,8
100901,14353,8
100903,8525,7
100905,14049,5
100907,4181,9
100925,10793,9
100949,15,8
100955,292,8
100961,74,7
100967,14075,10
100971,4752,6
100973,8769,8
100975,9756,10
100977,8795,10
100985,16524,6
100989,10196,8
100999,1486,8
101007,199,9
101019,15225,10
101023,841,1
101027,5530,9
101033,1210,8
101045,14813,7
101049,2251,10
101051,5081,8
101055,205,6
101057,11597,7
101063,10490,7
101065,11597,8
101069,9656,9
101073,102,8
101077,9253,9
101083,9989,9
101087,15689,8
101089,26,10
101091,934,8
101093,1535,9
101095,5678,9
101099,1535,8
101105,6954,8
101107,1,10
101109,339,5
101113,10087,9
101115,11741,9
101119,8479,9
101121,12189,8
101123,8074,6
101127,7311,10
101133,2593,6
101141,2593,8
101143,3889,8
101145,9515,6
101149,13601,9
101151,4752,9
101155,4999,8
101161,5194,10
101169,1195,5
101173,16397,6
101175,14467,8
101177,16512,10
101179,5042,8
101183,339,9
101187,169,4
101189,13125,9
101193,14397,9
101197,11843,9
101199,11859,8
101207,14833,7
101211,7969,5
101213,2936,2
101217,523,10
101221,13601,10
101233,12365,10
101235,14713,9
101239,11757,7
101247,14289,7
101253,11703,8
101255,9756,9
101263,5680,10
101271,15583,6
101275,9041,8
101281,11785,9
101283,12355,9
101289,11757,10
101295,15583,9
101309,16668,7
101313,15085,3
101321,19,7
101325,10408,10
101331,205,10
101333,4224,9
101335,15583,8
101339,4181,9
101341,7054,9
101343,10719,8
101349,17505,7
101355,4087,10
101361,14741,8
101369,11757,3
101375,486,9
101385,238,3
101389,9513,10
101393,15051,9
101397,8769,8
101399,11887,10
101409,1818,10
101411,1818,10
101413,10938,3
101417,2903,8
101419,251,8
101427,7791,9
101429,1575,10
101431,2167,1
101433,5680,9
101435,7791,9
101437,1818,9
101439,15583,8
101451,1538,6
101465,820,9
101469,4722,10
101471,63,4
101479,13601,9
101485,4192,9
101487,1195,8
101489,8624,3
101495,4181,10
101501,12413,5
101503,226,7
101505,5680,7
101507,270,8
101509,27,5
101515,322,9
101517,209,8
101523,2014,8
101525,9253,9
101531,12355,9
101533,16405,4
101535,15225,7
101537,3826,3
101539,16910,7
101543,6205,8
101545,10396,7
101551,1498,1
